Landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,Dis2catchment,Dis2drainage,Dis2road,Dis2fault,X,Y,label
1,3,124,27.45739937,3.088020086,299.0549927,7164,0.608210981,1.917520046,418.7947623,499.5842829,503.8792184,251.608077,816223.1105,810245.4673,0
1,3,534,33.07550049,27.60589981,324.4620056,6021,0.83405298,1.691679955,629.9830177,451.3079057,612.7511842,7.222615261,813069.8635,813690.8445,0
1,3,228,30.15710068,39.68730164,124.3799973,7775,1.759600043,2.845570087,730.1326238,175.0962749,569.7927332,109.369008,813413.8226,815437.098,0
2,3,142,25.64800072,49.6427002,3.012789965,7471,0.875782013,2.343090057,9.338107393,457.9294453,155.275798,476.8520831,815993.5152,812526.6755,0
1,2,172,16.0522995,29.51000023,307.875,7638,0.0171437,2.508579969,386.2196842,151.5395816,35.31257982,454.0149423,816615.2873,811971.0494,0
3,1,217,36.59930038,22.45969963,260.2179871,7434,0.965327978,1.560400009,572.3821912,149.9620983,2.293991396,225.3775758,816826.9544,812460.5295,0
3,2,99,10.31400013,24.55209923,56.30989838,7290,-0.094399199,3.313280106,662.4773725,16.28261635,28.94166574,405.7548304,817012.1631,813532.0942,0
1,3,198,35.85449982,17.9137001,335.2250061,7542,0.938059986,1.587669969,323.4565204,141.9664187,17.15402798,185.2871398,816311.0159,813690.8445,0
3,3,315,33.69219971,39.17179871,299.4760132,7786,0.857481003,1.668249965,534.0516135,68.76039127,16.85808467,274.8215049,812752.3629,811719.6947,0
1,3,378,24.56240082,22.24570084,186.3399963,7820,2.905900002,4.471859932,115.1087875,44.06091133,41.44431939,78.26320173,812672.9877,812156.2581,0
1,3,598,32.75730133,38.11149979,101.3099976,7376,2.777889967,3.659859896,177.4020516,28.03815807,11.18535628,44.73907144,813982.6779,812910.3221,0
2,3,443,31.55089951,12.86130047,170.5379944,7249,1.814859986,2.790309906,972.0061304,62.43090412,29.44873584,694.1683674,814313.4077,812711.8842,0
2,3,199,34.28879929,25.14049911,308.9909973,4518,1.978559971,2.744400024,743.809071,215.5497537,66.61928475,157.1755838,812937.5716,814458.1377,0
2,3,197,32.75830078,6.481229782,25.55999947,7837,1.168490052,2.050390005,588.8033063,162.3670649,15.24140104,19.34361084,812280.5217,814800.3328,0
1,3,358,49.92499924,45.41059875,3.652220011,7174,1.782209992,1.436669946,73.12256545,35.88605731,27.2994358,9.214554055,813465.8574,816112.6688,0
2,3,169,31.24440002,62.332901,16.92749977,7788,1.109689951,2.109189987,62.70848979,14.42162243,7.042899751,0.261967729,817085.3646,809296.9885,0
2,3,352,37.93600082,38.82350159,330.9450073,4615,1.013749957,1.511980057,134.370516,61.31147875,98.5709506,9.571706578,812725.0226,814017.1646,0
1,3,386,28.98990059,20.71339989,329.9309998,7119,0.672415972,1.853309989,781.6324898,272.0932368,40.89184542,649.2619648,814968.6937,815625.8345,0
3,1,137,20.77729988,25.40819931,176.1860046,7674,0.293731987,2.232000113,1005.951563,330.8550144,20.46944588,579.4524672,816556.1969,816726.5034,0
1,1,162,33.58069992,59.62170029,351.2539978,7328,3.597729921,4.416940212,1191.205888,184.6252818,17.50422922,411.2676996,819138.5354,816895.837,0
2,3,6,0,4.172579765,300,5176,-7.95758009,15.06830025,1223.547677,317.7650299,225.1781247,976.0206313,820139.9177,814797.05,0
2,1,6,0,26.25690079,300,6052,-8.51718998,14.50870037,143.2109594,195.6320001,29.76774265,13.5424824,820217.7053,814897.0627,0
3,1,129,15.93540001,40.71279907,225,7434,1.049160004,3.556010008,862.2723392,650.8035018,168.9007744,6.967532336,819665.6511,814506.6692,0
1,1,209,21.10989952,61.67599869,101.3099976,7248,0.657692015,2.561180115,385.3378393,453.5713348,162.1724861,95.65699432,818494.2061,816410.3501,0
1,3,172,0,0,300,2504,0.9,7.3,191.2526405,707.2162048,289.1925681,398.7031345,818314.289,816637.8922,0
1,2,10,5.764400005,30.98600006,90,7553,-0.683705986,3.902580023,524.7644303,414.3576682,608.8738329,177.7570489,817263.0312,814658.2978,0
1,2,19,0,10.79100037,300,6294,0.9,7.3,133.9882508,304.2705094,34.73252428,790.0597947,816951.8806,814563.0476,0
3,1,185,21.7541008,58.96009827,34.69520187,6882,0.344177991,2.181550026,74.91512393,101.7413452,16.08060335,1608.549138,817137.301,815841.3052,0
3,1,185,17.70490074,56.19340134,198.4349976,7664,1.566220045,3.84987998,23.84163519,237.8821465,99.0819293,1740.777952,819518.5557,816050.8556,0
3,2,5,0,4.172570229,300,6661,0.9,7.3,41.03577061,221.8348399,90.64823569,1708.461019,817711.7654,814739.0488,0
3,3,6,2.044070005,33.1996994,315,6389,-1.723420024,4.942299843,94.02238938,550.004096,60.27024361,1044.948374,817648.2653,814810.4864,0
2,3,10,8.610509872,66.09809875,0,7596,0.9,7.3,19.28331172,219.0553067,15.59751068,17.7969519,817312.2438,814836.9448,0
1,2,5,0,0,300,4661,-7.95758009,15.06830025,1014.491079,155.0072773,50.9953642,44.3052774,817722.3488,814429.4857,0
2,2,7,2.044029951,33.22679901,45,6517,-1.723440051,4.94231987,1030.90509,86.24214277,6.999415302,39.69443617,817082.585,813994.5098,0
1,2,124,25.89349937,67.47820282,351.0270081,7285,2.273020029,3.718450069,984.7912612,39.49853093,7.072999956,25.16646097,816896.0534,813172.9769,0
1,2,75,10.87919998,62.59260178,246.8009949,6780,1.559520006,4.858029842,1290.799866,28.05288685,2.436347471,257.3170687,816622.2091,812827.695,0
3,2,7,6.111189842,19.97340012,135,5657,-0.971439004,3.497169971,1072.890906,44.1402279,33.05442727,32.26015919,815959.4265,811879.1618,0
1,3,77,16.95770073,40.79230118,65.55599976,6984,0.421745002,2.797130108,1277.6521,22.25146301,26.04165782,210.0205304,814943.1599,811499.484,0
2,3,58,15.9343996,59.82189941,135,2802,0.355944991,2.862930059,1627.462857,496.9104176,24.23299615,383.9603642,812612.8816,810867.4813,0
3,3,7,4.562600136,18.91290092,71.56500244,7339,0.9,7.3,2722.575491,125.3702587,27.55186339,75.6849649,813020.3408,810714.0227,0
3,3,116,47.71070099,42.66009903,170.7539978,5345,1.704200029,1.514670014,2962.931358,152.1184252,28.8361931,78.42251969,811922.5823,810504.4723,0
1,1,35,11.41359997,48.14920044,270,4791,0.00937054,3.209510088,3103.709804,188.5409205,8.447364247,72.1558018,813614.2257,810827.829,0
3,1,29,44.15179825,56.86569977,81.02739716,4564,1.57983005,1.639050007,3265.098606,230.679751,25.44914701,31.185821,813990.9931,810694.4788,0
1,3,256,39.40850067,18.34269905,317.4899902,5951,1.413010001,1.805870056,3255.62273,202.3623068,20.94308404,20.53070506,813062.6572,814464.4621,0
1,3,396,28.5807991,43.8470993,346.6080017,5093,1.00206995,2.216809988,3406.246085,183.0795803,1.197719795,170.4320965,812427.656,813452.4289,0
1,3,586,27.06669998,9.359129906,147.0950012,6658,0.938036978,2.28083992,3334.953147,168.2154695,0.736052219,101.3963218,813135.4178,812427.1664,0
1,3,509,29.13949966,15.7329998,95.19439697,7258,0.678565979,1.847159982,3896.388478,542.9909806,2.124541881,432.8310155,815490.2142,813690.5543,0
1,3,196,31.5515995,33.80110168,99.46230316,8154,1.121739984,2.09713006,3882.491709,741.5155526,16.86756602,517.5651645,816105.3716,814074.2009,0
1,3,291,36.3445015,29.72870064,59.03620148,7163,0.956026018,1.569700003,3973.386977,646.1262684,21.29628619,536.9058945,815986.3089,813677.3251,0
1,1,193,14.16419983,31.97730064,143.1300049,7447,2.178509951,4.932189941,3822.826834,530.8292947,4.050645685,394.7429513,819015.7941,815324.3597,0
1,1,173,17.91090012,38.69789886,141.3399963,7413,2.877850056,5.136819839,3940.810425,465.6175234,16.72779015,354.1060186,818288.1885,815879.9858,0
1,3,144,21.75419998,26.37890053,34.69520187,7352,0.344179988,2.181550026,4086.226794,739.752979,29.42091589,322.578667,815781.2564,815939.5172,0
1,1,81,25.89489937,8.535619736,98.97260284,7660,1.579929948,3.025239944,4207.373399,800.6571903,1.297573392,463.6118385,819802.9311,816587.7476,0
1,1,842,10.11779976,15.43939972,45,5642,-0.460590988,2.986320019,4140.558811,670.0510151,7.276788404,555.6534079,813415.7595,813083.9392,0
1,3,528,40.40869904,25.57769966,281.9760132,6410,1.101909995,1.423820019,4286.570612,812.2411432,119.7353983,612.1695395,812502.9452,812859.0429,0
1,3,619,24.29630089,17.46299934,206.5650024,7124,3.032500029,4.623129845,4172.657425,922.989466,1.234329469,348.6881252,812833.675,812806.1261,0
1,3,646,20.77619934,62.62049866,356.1860046,6167,0.640245974,2.578629971,4075.342857,589.9682405,32.67208198,241.9690931,813799.4061,813494.0442,0
1,3,262,27.9484005,30.03490067,154.654007,7335,0.975606978,2.24326992,3588.123764,621.2233223,14.39413893,270.3648055,814870.9707,812078.5205,0
1,3,268,22.59700012,24.48410034,75.96379852,7097,3.217750072,4.970940113,3743.861087,587.8370331,7.861755847,433.9474025,813428.9887,811747.7907,0
1,3,215,28.58009911,6.05092001,103.3919983,7326,1.002040029,2.216840029,3847.842394,381.9634231,28.9566534,290.7470663,813693.5726,811800.7075,0
1,3,360,17.0678997,51.53490067,279.4620056,6569,1.814910054,4.176559925,3860.792352,474.3186921,23.59022466,152.4860019,813706.8018,815174.1517,0
1,3,225,34.28910065,30.79850006,267.8789978,6689,1.226529956,1.992349982,4214.355513,948.9345795,38.2477849,377.0860451,813667.1142,814975.7138,0
1,3,193,37.93659973,38.24119949,209.0549927,6889,1.013769984,1.51196003,4589.26761,114.5414988,188.5322217,49.13929769,812952.7377,815200.6101,0
1,3,288,38.7317009,18.46150017,204.1459961,6753,2.140899897,2.582050085,4415.183031,86.38281485,33.00311953,202.3253141,813124.7173,815359.3604,0
1,3,256,37.93629837,23.76740074,240.9450073,6422,1.360329986,1.858549953,4420.054639,93.46595887,94.70727672,69.52530259,813865.5521,814592.0672,0
1,1,168,27.06830025,23.97270012,249.7749939,7530,0.938108027,2.280770063,4541.464378,275.8462484,74.00940511,12.84443599,815386.9093,816258.9456,0
1,3,172,22.59880066,59.4239006,75.96379852,7210,1.772660017,3.525660038,4679.476515,394.9081856,174.223545,296.5471399,815267.8465,816536.7586,0
1,1,149,27.7887001,9.841600418,163.3009949,7521,0.622286975,1.903439999,4807.484135,334.947337,135.303997,168.0493454,814897.4291,816827.8009,0
1,3,515,41.39509964,48.23860168,113.6289978,5535,2.176419973,2.428750038,5419.934678,783.2789304,45.77010291,367.0151824,814712.2204,812806.1261,0
1,3,308,29.13990021,18.47480011,185.1940002,6666,1.025149941,2.193720102,5859.787088,976.9035666,91.66960036,489.3290759,812090.6849,814501.0162,0
1,3,309,36.05279922,42.97650146,146.3099976,7601,0.945343018,1.580389977,6077.970959,1126.827364,63.7706665,539.1224453,815687.0852,814724.1486,0
1,3,528,35.5196991,45.01800156,261.8699951,6863,1.272300005,1.946570039,6595.487975,1350.269137,35.10825479,841.7567126,814549.3746,814472.7939,0
1,1,197,17.91069984,36.28739929,128.6600037,6870,0.479945987,2.738929987,6303.371383,1323.219134,49.32615786,602.7821415,819674.364,815393.5458,0
3,3,117,34.72249985,32.48180008,56.88869858,7901,1.242730021,1.976140022,6182.643397,1198.933346,26.66260516,750.2741427,819602.9263,816687.3608,0
1,1,370,20.00099945,49.02259827,56.30989838,6956,0.252234012,2.273499966,5793.738622,985.7262301,35.3662708,387.1608056,817689.985,816742.9235,0
3,3,322,28.98990059,24.59210014,59.9314003,7525,1.01899004,2.199889898,7129.887677,1467.444869,38.23938785,659.3294197,815411.918,815544.3586,0
1,3,176,34.57649994,67.03959656,113.7490005,7210,1.237280011,1.981590033,10774.46113,779.0744747,402.6306093,1050.57815,817348.6718,810424.6608,0
1,2,95,31.63579941,36.55110168,55.00799942,7729,1.125040054,2.093839884,10958.18805,691.3326856,325.9961727,1178.219875,819547.3637,810059.5351,0
1,3,117,22.59639931,65.01879883,104.0360031,8100,0.732815027,2.486059904,10878.7415,879.8190811,519.1211188,1220.241249,817991.6106,810003.9725,0
1,3,338,28.2154007,62.21340179,48.81409836,7435,1.67998004,2.925199986,10480.75407,980.1018124,180.4145018,906.7177916,815762.3441,813959.309,0
1,3,480,41.46609879,28.49810028,268.3630066,5654,1.139189959,1.386530042,10616.81155,629.3325535,157.4049411,775.8014087,813857.3403,815350.5792,0
1,3,528,24.89069939,30.1427002,22.38010025,5866,0.841539979,2.377340078,10096.96171,785.1686594,2.655347402,114.0265446,814393.1226,815582.0901,0
1,3,233,26.78070068,34.06340027,143.1300049,7070,0.925674021,2.293200016,10360.44586,551.0781557,27.61422592,327.4144299,813384.3966,811512.1288,0
3,3,211,18.70470047,22.77980042,63.43489838,7169,2.472330093,4.638360023,10159.99214,625.0107427,18.91834826,68.70305472,813543.147,811598.1185,0
1,3,120,6.43903017,8.387330055,63.43489838,7961,2.563309908,6.926559925,10227.17639,388.7423996,82.52481252,62.16152572,814714.9889,811725.0659,0
1,3,152,24.95389938,45.57730103,167.470993,7401,0.844425976,2.374449968,10333.70346,253.4488293,130.1263649,112.1745079,815201.8232,812148.4001,0
3,3,205,11.41399956,28.0734005,180,7622,0.00940111,3.209470034,10337.80677,66.32013786,22.12218953,8.177910885,815275.9067,812487.0674,0
1,2,229,4.56276989,50.27999878,108.4349976,7868,1.027169943,6.083529949,10691.38913,69.38111536,3.444860503,397.1481564,817223.2439,812783.4013,0
1,2,198,23.81940079,0.0083661,329.0360107,7433,0.791761994,2.427109957,10729.54126,51.08684281,3.754536354,484.9742223,817301.5607,813020.4685,0
1,3,150,32.8783989,13.56060028,141.3399963,6869,1.173089981,2.045779943,10446.62584,101.9488353,6.257680244,129.1868124,818284.6221,815287.8199,0
1,3,148,28.53009987,40.69779968,201.8009949,7104,0.999963999,2.218909979,9653.48419,1187.222696,25.38710933,343.9868031,817748.8397,815869.9044,0
1,3,83,15.93589973,25.24710083,315,7411,0.356045008,2.862829924,9913.854614,786.1110622,25.30316142,150.3681646,812521.1036,816318.0433,0
1,1,8,0,0,300,5707,0.9,7.3,9431.848297,1486.814024,0.445610337,593.7077851,812256.5197,816754.6067,0
1,3,279,20.77619934,23.94079971,273.8139954,6649,1.392289996,3.330670118,9337.11012,1475.200525,22.53181272,641.9318028,812173.9331,813570.7268,0
1,3,290,11.75590038,30.93810081,255.9640045,5810,-0.306836009,2.832570076,9252.25363,1654.637049,6.641567818,752.5648716,812089.2663,813782.3938,0
1,3,447,33.23189926,28.70059967,254.3580017,6170,2.449450016,3.295150042,9521.316047,1381.607852,19.21432151,481.560967,812369.7251,813142.1009,0
1,3,199,39.61920166,24.93969917,37.5685997,7691,1.073930025,1.451799989,9494.696609,1528.586939,136.8900394,711.8611333,813512.7274,814470.3119,0
1,3,178,28.52969933,10.27810001,201.8009949,7070,3.197170019,4.416150093,10411.77492,582.420928,20.76878721,489.9564649,813512.7274,814898.9377,0
1,3,131,25.46279907,6.001060009,212.0050049,6438,0.520904005,2.004829884,10515.31735,362.7804149,1.486091543,517.125318,812697.8091,815322.2719,0
3,3,167,26.78240013,37.98410034,216.8699951,7517,0.925746977,2.293129921,10875.1025,433.812354,65.49871646,967.638052,812787.7676,815459.8555,0
1,3,143,24.95560074,44.69309998,12.52880001,7729,0.844503999,2.374370098,10793.9756,246.6314606,2.357845639,823.4956747,813027.216,816359.4407,0
3,3,248,45.16339874,54.34690094,287.526001,6616,1.615139961,1.603729963,11006.00356,268.5505402,13.95565703,1057.543867,813178.0288,816133.2215,0
3,3,235,28.21649933,6.937839985,48.81409836,7442,3.205250025,4.450379848,11238.19124,454.9877738,147.6882901,1327.853272,814507.5628,816466.5971,0
3,3,260,25.46310043,42.40019989,302.0050049,8024,0.867489994,2.351389885,11141.84742,507.0371616,127.351373,1261.853225,814904.4385,815994.3149,0
3,1,123,34.72240067,20.9428997,326.8890076,7223,1.242730021,1.976150036,11030.35247,501.3002745,131.7419472,1156.661268,816703.2384,816496.2834,0
3,3,92,21.75429916,8.826299667,341.5650024,7363,0.690761983,2.528110027,11233.92376,215.0961938,22.41939957,1266.415032,816620.6882,816394.6832,0
2,1,286,35.52080154,36.4803009,98.13009644,7200,1.965489984,2.639679909,11502.83788,551.8226568,0.947204607,1423.464715,817928.7908,816724.8839,0
2,1,310,36.05379868,26.96360016,33.69010162,6900,1.291960001,1.926920056,12734.15705,1238.261015,75.64902104,498.2667291,817903.3908,816807.4341,0
1,3,166,12.72029972,47.29359818,153.4349976,7844,0.121033996,3.097840071,12759.16506,575.9278778,4.652163745,655.8859842,819490.894,815785.082,0
1,3,51,12.72000027,28.75629997,243.4349976,7631,0.121010996,3.097870111,12158.85186,101.0831791,6.542499354,713.5599128,817477.9399,814534.1295,0
1,3,27,18.21389961,62.02090073,237.529007,7683,0.497898996,2.720979929,12362.19101,50.24569018,60.75518308,593.8472726,817369.9897,814680.1798,0
2,3,30,10.11810017,57.41830063,188.1300049,7547,0.579156995,4.026010036,12762.55534,246.9880969,233.5407402,510.5234974,817376.3397,814597.6296,0
1,1,64,23.82019997,12.0177002,149.0359955,6366,0.791800022,2.427079916,11679.0873,513.407316,32.78506256,752.5165633,817262.0395,815080.2306,0
2,3,91,15.20650005,18.21279907,201.8009949,7919,-0.039767001,2.565500021,11766.81858,592.5568361,57.78129712,1476.89015,817160.4393,815302.4811,0
1,3,142,23.25690079,46.97249985,139.7640076,6614,2.364279985,4.05325985,9544.16537,79.10434013,7.722257094,82.69484965,818011.341,815111.9807,0
1,3,140,21.75390053,22.13890076,214.6950073,7443,0.690742016,2.528130054,9136.484072,357.92058,5.594268588,399.1192164,818081.1912,815302.4811,0
1,3,110,17.80809975,18.88549995,225,7657,1.572430015,3.843669891,9739.765193,1005.693931,6.690434187,287.7634376,818163.7413,815556.4816,0
1,2,32,14.43260002,59.70890045,101.3099976,7984,0.252173007,2.966700077,10360.44586,551.0781557,27.61422592,327.4144299,817171.0227,813440.869,0
1,2,79,27.23620033,41.48609924,78.69010162,7631,0.598748028,1.926980019,10356.17734,522.2228484,8.336509593,349.8842983,817107.5225,813530.8275,0
1,2,77,10.11800003,23.89529991,351.8699951,7685,-0.114007004,3.33288002,9921.647914,1176.147901,3.531106464,555.338501,816996.3973,813692.2237,0
1,2,26,35.41730118,67.09770203,27.47439957,8008,0.921947002,1.603780031,9830.303395,1049.235076,25.26623661,151.7370985,817401.2106,813514.9525,0
1,2,3,0,4.172440052,300,7403,0.9,7.3,10100.65831,831.0372548,7.487371452,216.1271789,817440.8982,813856.2657,0
1,3,145,17.90990067,31.55599976,38.65980148,8111,0.133322999,2.39241004,10478.30953,739.5039401,69.51603943,699.3870409,815918.2181,812685.7467,0
1,3,196,21.75289917,17.16390038,145.3049927,7808,0.690689981,2.528189898,10688.31345,541.6885856,84.61827837,804.2723368,815653.6342,812474.0796,0
1,1,146,12.24820042,26.56480026,125.538002,7361,1.180600047,4.235499859,10609.27742,311.6722223,3.573694191,630.399698,817505.7213,812130.1205,0
1,1,110,22.14220047,47.39229965,119.7450027,7886,1.05685997,2.855159998,6787.531919,265.7295195,16.5029857,965.9540151,817426.3461,811977.9848,0
1,3,184,35.14089966,58.00630188,345.4660034,7060,1.258290052,1.960590005,6797.871301,447.4860596,9.197668676,637.5706977,817107.258,810557.1695,0
3,3,241,25.46080017,31.7493,122.0049973,7251,0.520812988,2.004920006,6686.984905,166.2981192,28.04203672,928.8171076,817081.8579,810417.4692,0
1,3,162,46.05199814,33.52939987,274.1849976,6958,1.299589992,1.226130009,7251.52801,143.9133403,65.6314111,730.6874679,817361.2585,810703.2198,0
1,3,48,30.15500069,38.30939865,304.3800049,7468,1.06637001,2.152499914,7315.923378,133.9639575,32.7416716,398.1474602,817498.6304,811033.9496,0
1,3,158,35.5177002,22.33720016,8.13010025,7804,1.272230029,1.946650028,7228.513946,167.907249,16.40125855,182.4986309,816506.4409,810531.2403,0
1,3,62,23.25530052,39.72850037,319.7640076,6560,1.863479972,3.552619934,7050.640827,30.57311249,23.43487609,176.147252,816421.7741,810806.4075,0
1,3,53,25.89240074,76.95899963,297.8970032,6729,0.886673987,2.33220005,7722.281608,532.2315604,158.708277,421.8973398,816096.3359,810502.136,0
1,3,49,9.068090439,29.17230034,18.43490028,7486,3.463249922,7.133379936,7426.221135,410.2153735,1.0981645,89.53420502,817802.9018,810967.8036,0
3,3,48,27.23520088,6.396019936,168.6900024,7988,0.59870702,1.927019954,6833.558692,322.2867507,34.91517186,356.3048596,817038.2545,811332.9294,0
1,3,110,30.48080063,9.95814991,120.9639969,7534,1.079419971,2.139460087,6948.755759,264.3330656,4.658139256,22.09766059,816990.6294,811552.534,0
1,3,131,27.45809937,35.76910019,119.0550003,7239,0.954813004,2.26406002,6870.409266,460.9084785,40.91067908,716.4349329,817202.2965,811764.2011,0
1,3,197,26.43029976,8.840729713,293.9620056,7556,0.910400987,2.308470011,7382.985132,974.4050222,200.2515722,1511.991744,816774.1116,809168.3688,0
1,3,61,32.43149948,44.66479874,83.15720367,7848,1.155920029,2.062949896,10514.64537,270.9882602,57.17676419,403.7812054,817477.9047,809094.2853,0
1,3,205,36.34249878,8.675120354,174.0939941,7100,1.30253005,1.916350007,10614.04381,184.484123,95.84976706,505.485555,818567.9902,809634.0364,0
1,3,214,17.06669998,35.11000061,170.5379944,8080,2.731129885,5.092919827,5360.802944,245.8266665,127.4275065,30.86941045,812211.1667,811300.2786,0
1,3,63,19.99909973,30.4708004,213.6900024,7722,0.252133012,2.273600101,5479.780615,151.5922771,71.05195371,22.92668649,814580.5174,811317.2142,0
1,3,71,25.14579964,5.187270164,126.2539978,8032,0.506582975,2.019150019,5234.695484,134.2942151,168.8776709,83.22217035,814401.9233,811280.8339,0
1,2,110,23.53969955,46.36109924,259.9920044,7611,0.778488994,2.44039011,5001.967047,346.0714822,214.292552,51.62127729,816320.1563,811532.1886,0
1,3,31,14.43200016,45.24290085,11.30990028,7252,1.85145998,4.566080093,5146.926506,182.3370697,234.7387434,88.37882036,817082.9516,811024.1876,0
1,3,54,25.14570045,52.36669922,53.74620056,7175,0.506578028,2.019150019,5387.728956,488.9644226,132.9769156,517.9110355,817344.8896,811016.2501,0
3,3,50,36.3431015,16.52449989,67.83370209,6398,1.302549958,1.91632998,5338.242034,397.879483,29.04564438,289.4323534,816574.9506,810923.6457,0
1,3,76,8.370539665,56.19240189,239.0359955,7224,0.44511801,4.277840137,4889.792937,830.4690834,226.438326,340.8042073,817664.9038,809195.9131,0
1,3,101,6.439439774,16.25359917,26.56509972,6643,1.992820024,6.355949879,4647.151971,747.7398132,220.8793433,2.738281499,819862.5374,815183.9751,0
1,3,412,30.34280014,22.11330032,97.43139648,7530,1.073899984,2.144979954,4253.984969,572.7764004,175.8831299,514.3420449,815041.1844,813125.4703,0
1,3,144,21.75419998,26.37890053,34.69520187,7352,0.344179988,2.181550026,7417.989376,1048.243066,151.6316986,1542.701808,815781.2564,815939.5172,0
1,3,46,10.11849976,19.11090088,81.86990356,7114,-0.113952003,3.332829952,7372.758713,938.557198,233.7574425,1507.781016,815982.6821,816673.0217,0
1,3,85,6.439400196,59.88880157,296.5650024,5780,1.373780012,5.73691988,7210.526993,879.981622,2.760631196,1334.991193,812986.2552,814818.6815,0
1,3,319,14.56459999,67.22119904,29.05459976,7460,0.261676013,2.95720005,5796.127211,361.8690852,102.0110206,47.19781332,812090.7415,812310.8494,0
1,3,280,12.71940041,51.30210114,63.43489838,7502,0.9,7.3,5313.596338,276.447411,94.55018068,65.38698122,812091.5864,811637.7605,0
3,3,452,6.439310074,35.61240005,296.5650024,6595,-0.572144985,3.791019917,3019.586782,25.05222693,40.07507831,255.3680127,813188.9714,814047.763,0
1,3,459,28.5291996,29.43759918,338.1990051,6286,0.653352022,1.872380018,3391.982813,137.1456361,1.376289354,516.5176827,813724.541,813795.73,0
1,3,194,14.1637001,46.03730011,36.86989975,6460,0.232555002,2.986320019,2988.137117,122.4286201,12.93051377,133.351141,811867.1629,813045.6013,0
3,3,418,55.68399811,71.67089844,280.9230042,5176,1.991340041,1.227540016,6045.993231,180.7934103,188.899801,1536.063887,814187.0032,814833.9648,0
1,3,480,41.46609879,28.49810028,268.3630066,5654,1.139189959,1.386530042,4035.883399,799.6058855,31.87303778,225.2137113,813857.3403,815350.5792,0
1,3,514,18.70610046,60.42879868,206.5650024,7355,2.259370089,4.42524004,3295.342742,479.9109061,18.46161511,27.55857018,813320.5438,815831.6097,0
3,3,443,31.55089951,12.86130047,170.5379944,7249,1.814859986,2.790309906,2699.609594,76.12660003,1.618360047,51.0274347,814313.4077,812711.8842,0
1,3,359,16.0522995,23.13990021,195.2550049,7460,3.541769981,6.033209801,2938.214465,104.0272525,13.61261602,73.17652232,812490.3492,812095.4875,0
1,3,76,47.9054985,61.32519913,43.15240097,7917,1.364459991,1.161270022,3208.116174,98.19688621,19.68077985,24.71763635,815493.9456,812009.7889,0
1,3,256,37.93629837,23.76740074,240.9450073,6422,1.360329986,1.858549953,2419.011712,156.0100248,16.94032362,228.7163055,813865.5521,814592.0672,0
2,3,116,47.71070099,42.66009903,170.7539978,5345,1.704200029,1.514670014,2039.161049,126.8296082,39.41429469,606.4305526,811922.5823,810504.4723,0
2,3,375,18.21299934,53.20259857,212.470993,7315,1.760710001,3.98390007,2456.986319,90.07926118,29.0298778,372.3275104,812922.9449,811708.2266,0
2,3,120,6.43903017,8.387330055,63.43489838,7961,2.563309908,6.926559925,2562.319116,348.6964678,251.3067663,40.60821488,814714.9889,811725.0659,0
2,3,71,25.14579964,5.187270164,126.2539978,8032,0.506582975,2.019150019,1965.64517,472.6894714,15.93283564,390.5233965,814401.9233,811280.8339,0
1,3,345,25.46159935,65.60540009,147.9949951,7311,0.867420018,2.35145998,431.0756092,413.8747054,62.46333457,847.7930563,813811.0001,812239.9999,0
2,3,215,28.58009911,6.05092001,103.3919983,7326,1.002040029,2.216840029,30.79775615,50.09963878,251.2713273,1809.0264,813693.5726,811800.7075,0
3,3,203,16.05209923,47.65599823,164.7449951,6530,0.363705993,2.855170012,89.98292065,66.49793882,48.84070972,2111.199648,812947.4607,811371.5792,0
2,3,215,28.58009911,6.05092001,103.3919983,7326,1.002040029,2.216840029,1005.592661,98.09409898,67.05999596,270.710016,813693.5726,811800.7075,0
2,3,205,25.46139908,12.31219959,147.9949951,7698,0.867413998,2.35145998,925.2373321,108.5012345,19.81981376,321.0045367,814055.2708,811894.0335,0
2,3,125,29.03840065,63.24879837,270,7687,1.02098,2.197890043,43.97501939,311.4513231,51.62310082,669.1578442,814030.0295,811519.1253,0
3,3,164,12.71940041,21.20960045,206.5650024,7809,3.011329889,5.988289833,142.7974711,285.2278843,139.0739123,1547.561096,813774.1505,811480.6212,0
3,3,200,24.2961998,25.71549988,206.5650024,7668,2.546989918,4.137629986,416.7070556,409.6719183,150.3018691,222.6804333,815435.4064,812393.4355,0
3,1,137,37.34249878,15.83469963,55.78430176,8092,0.992326021,1.533400059,918.1938057,794.5494532,397.642329,396.0590521,816268.8456,813822.1884,0
3,2,75,22.1427002,69.31569672,352.875,7751,0.710317016,2.508559942,73.00633306,119.062291,10.16683742,1984.919477,817456.0001,813387.9999,0
3,1,190,28.58049965,54.79880142,193.3930054,7290,0.655483007,1.870249987,276.4418737,334.6484111,11.07391461,871.9772592,817338.2983,812738.7412,0
1,1,240,25.64789963,24.7737999,183.0130005,6983,0.875778019,2.343100071,4036.018815,868.4918522,7.377072136,418.0808208,817078.4722,812258.4978,0
1,2,5,0,14.18309975,300,6479,0.9,7.3,4008.396975,597.4970135,21.46029146,289.2359381,815867.3631,811472.4545,0
1,3,153,16.05209923,65.29750061,164.7449951,7451,0.363707006,2.855170012,4157.607908,692.9335838,12.35043684,467.2044392,816583.821,811427.0303,0
