landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,dis2catchment,dis2drainage,dis2road,dis2faults,X,Y,label
2,3,14,15.57688141,65.73623657,95.19442749,7769,1.430682421,3.985418081,46.10372476,45.0155518,162.9471911,1122.747544,807987.641,808308.164,1
2,3,322,40.96853638,39.49206924,215.537674,7049,1.121672988,1.404055715,1739.774721,117.2552237,172.7358865,422.3390329,804637.9925,810316.9714,1
2,3,220,25.89269447,44.59983826,171.0273743,6714,0.886689484,2.332186222,1739.733905,126.9872951,161.8176155,408.801763,804520.6893,811320.3773,1
2,3,240,26.78082848,58.97443008,233.1300964,6849,0.925679386,2.29319644,1725.919308,125.0410068,166.0174707,391.0985066,806420.5448,811810.4462,1
2,3,257,28.63153076,16.84099388,213.6900635,6916,0.657603025,1.868125677,1756.414661,111.2976181,120.2612643,377.5908118,806286.8176,811560.0797,1
2,3,213,32.55496979,17.71006393,251.5650482,6686,0.814105213,1.71162343,1697.077992,168.9305523,125.2254472,310.0165596,806244.3224,811672.7769,1
2,3,333,26.78069687,22.92577171,306.8699036,6578,2.188537836,3.556066513,1600.365624,67.03553739,58.43367745,309.6864358,806521.261,811501.7743,1
2,3,320,28.37202263,17.21583176,322.594635,6684,0.993375897,2.225499868,1798.005059,68.06134881,70.1034316,377.6332733,806477.8814,811501.4173,1
2,3,198,34.10345078,30.67025948,63.43494797,7460,1.566132307,2.34589076,1817.591955,49.24074226,56.75474897,406.6483207,805736.5998,811051.6987,1
2,3,155,51.36501312,48.3519249,138.2704926,7216,1.83346951,1.385406256,1828.836886,44.67655359,73.61599363,439.1193324,806448.3574,810231.6036,1
2,3,161,43.85877609,61.26315308,166.3286896,7601,1.569591165,1.64928472,1837.777777,39.18630516,76.85776305,452.0506199,806913.1301,810977.3216,1
2,3,160,44.7579155,35.53133392,14.74356174,7584,1.254413724,1.271314859,1867.115449,53.70237516,115.9698191,514.5547981,806694.1425,810425.5433,1
2,3,327,49.98587418,56.03738022,143.6156464,6214,1.43778944,1.087939262,1783.951865,140.8464405,160.7267741,501.9829901,806585.6127,811058.7642,1
2,3,212,31.4201889,22.71012306,308.2901611,6035,1.11659348,2.102282286,1406.273894,139.346332,97.5459597,452.5858671,805407.8551,811078.963,1
2,3,244,45.41146851,52.02751923,95.71059418,7176,1.623801231,1.595074534,943.3236936,261.7488132,158.3173289,479.6782987,806984.9556,811788.9203,1
2,3,163,34.57718277,10.99858761,203.7494965,7782,2.33592248,3.080178022,917.4438995,224.862442,180.7493043,454.36893,807431.8169,811820.7488,1
2,3,196,24.09321594,50.70940399,163.6104584,7486,0.804642677,2.414233208,881.4859761,212.3966354,156.9534511,418.4144552,807092.5903,811764.2647,1
2,3,267,48.59832382,18.19026756,110.8544617,7665,1.388801098,1.136927605,963.9314575,228.1215435,210.9093339,500.7083226,806990.4405,811875.3152,1
2,3,245,48.71037674,22.17051506,102.8042679,7176,1.739318013,1.479557753,931.4134174,167.7557478,153.2327096,466.2285042,806985.1289,811796.8869,1
2,3,226,40.23317337,11.51516533,107.3540268,7321,1.095697403,1.43003118,918.2900045,180.5852846,168.0629821,454.0583143,807013.9132,811780.2559,1
2,3,202,30.89014816,57.51327515,62.35402298,7284,1.095698118,2.123177767,857.2939699,118.8090626,110.1222143,390.1868524,807094.0892,811820.6119,1
2,3,257,28.1616478,49.88074112,315,7356,0.984572947,2.234302759,844.8315735,136.4741114,127.4618853,379.0528886,806876.7131,811922.8319,1
2,3,254,28.16164207,57.17805481,261.8699036,7192,0.984572828,2.234302998,881.6826766,84.06660623,72.68858494,414.9071341,806853.7188,811916.2304,1
2,3,253,32.75685883,36.59465027,228.1798248,7192,0.821861386,1.703867316,862.0495127,82.26780055,74.03910096,394.9888441,806859.963,811903.9566,1
2,3,264,30.34218407,36.25533676,97.43141174,6885,0.727303445,1.798425198,995.4675244,256.8269662,212.494499,532.3904647,806746.1105,811845.6043,1
2,3,235,31.55007553,23.53773117,279.4623108,7054,1.12168324,2.097192526,1029.212161,225.4506015,205.4064049,563.4895537,805388.2773,810884.7955,1
2,3,279,26.78043556,11.41002369,306.8699036,6582,1.965383053,3.33293438,1003.9764,203.412018,183.9748367,538.0261372,805479.911,810884.8173,1
2,3,253,38.16561127,18.54866982,275.5275269,6844,1.368577003,1.850298882,1030.959073,299.8982024,201.0809363,567.5794515,805427.3169,810830.3262,1
2,3,353,36.34273911,24.27843475,149.0362396,7762,1.302535176,1.916340709,1076.328069,253.2216048,231.574673,609.1607491,805785.6013,810171.0242,1
2,3,332,38.30766678,15.49346542,153.4349518,7825,1.373677254,1.845198631,1066.78368,237.7394456,215.5496099,599.374698,804984.4188,809307.1946,1
2,3,321,36.59778976,44.13087845,170.2175903,6105,1.311847806,1.90702796,1009.507573,175.6319297,153.3767438,543.4545856,803826.0985,809544.1384,1
2,3,353,29.96576118,33.8928299,156.8014069,7477,1.058751225,2.16012454,1057.972174,222.5249847,199.4363938,591.6679714,805361.3723,810198.5053,1
2,3,231,29.03809357,13.02455902,270,7060,2.407266617,3.584197998,1045.712526,209.7130648,186.6382741,579.6411908,805377.8758,810874.9141,1
2,3,198,31.28918457,17.51645088,311.6335449,6228,0.76487422,1.760854483,1046.760228,202.6023544,178.0481515,583.3587191,805382.8888,811088.2983,1
2,3,162,40.10617065,48.15142059,171.3843536,7573,1.437773943,1.781101823,1179.260261,357.6787551,335.0367688,538.7004114,806431.7045,810223.4708,1
2,3,182,26.78076935,20.89393425,306.8699036,7111,0.579103172,1.946625471,1175.944099,343.5706709,320.1785117,532.3130519,806148.2695,811668.6652,1
2,3,306,39.48638916,52.51851654,62.6501236,7592,1.415777206,1.803098679,1187.129806,354.5933726,331.1261358,522.1704941,806853.2269,811587.0973,1
3,3,74,40.63336182,40.30391693,0,7364,1.456419706,1.762456059,388.8275128,370.9646186,61.78914282,763.9094577,805242.5342,808292.8978,1
3,3,181,39.14280319,34.60494614,209.7448883,7604,1.05697,1.468758702,389.8176735,368.0663638,56.6545238,766.6475715,804075.4871,808099.2447,1
3,3,131,38.16615295,13.12620831,185.5275421,7849,1.022022843,1.50370574,58.56665729,273.0758167,139.069532,817.8752087,815064.6277,811883.7091,1
3,1,181,46.40394592,16.341959,144.7824097,6919,1.311890841,1.213837862,52.70857939,239.6022274,156.9570322,792.8957781,816992.7248,811881.4395,1
2,3,27,38.16509247,25.90563011,227.6025696,7657,1.021984816,1.503743768,166.5491235,212.9796466,247.4730856,742.2899844,816086.5624,809815.7771,1
2,2,22,19.36554909,60.13412857,111.0375137,7151,1.256982207,3.348187923,3496.414286,753.9883451,76.22453668,1425.090361,819546.6996,809577.5455,1
3,2,40,33.95430374,47.07380676,192.9946136,6769,1.213945866,2.004930019,4157.149401,182.5297034,51.32434547,1992.966108,819445.9015,809633.5979,1
3,3,45,42.29793549,12.9746933,33.69006729,7082,1.168404341,1.357324362,2739.988749,343.7237215,58.99437187,1064.95437,818885.4294,810232.9424,1
3,3,38,32.43127441,22.52695847,186.8427734,7584,2.254526377,3.161574125,3859.02133,332.0183251,44.48654945,1865.826874,816226.325,808690.7316,1
2,3,47,39.69449615,46.52030945,199.5366516,7183,1.42317307,1.795702815,3378.594702,892.5512961,39.96130258,1288.268607,816290.1512,808701.2553,1
2,3,439,40.96957779,19.14616966,35.53767776,6395,1.468283057,1.750592709,2351.616483,640.815853,588.7945707,605.6966567,811485.8881,812305.2954,1
2,3,279,27.23676682,50.33270264,191.3099365,6721,1.638494849,2.966675282,114.1465673,372.9194743,106.683157,734.6027111,813786.3047,814954.6438,1
2,3,310,42.29922867,24.28002739,146.3099365,6627,1.515023112,1.703852654,1653.926065,180.759587,26.03157097,70.44966338,807458.1464,812692.9466,1
2,3,365,43.95830536,54.83488846,276.0090027,6437,1.573067784,1.645808101,1492.82927,240.6920349,94.08916215,159.5758169,807358.4358,813159.3299,1
3,3,326,38.0514679,23.25880814,181.8476105,6524,1.364474535,1.85440135,1535.094298,54.56270838,31.66940775,156.160041,807378.408,812902.9734,1
2,2,50,32.87691116,19.27732658,141.3401947,7876,0.826461852,1.699266791,52.26569856,62.02424631,51.22099668,254.6034058,816097.7663,812233.7183,1
2,1,130,10.11872959,37.07090759,45,7938,0.579218984,4.025951385,16.38475376,11.21806492,208.4379904,971.6047487,810539.7708,808352.3047,1
2,3,368,38.97560883,24.08163452,176.4236603,7182,1.39757967,1.821296215,44.35362881,23.65041098,4.231687479,2052.47805,803450.4019,808953.4199,1
2,3,267,30.34506035,63.34581375,187.4314117,6891,1.073992133,2.144883633,380.6847013,411.7703863,134.5414679,728.5251097,804328.9603,808488.2051,1
2,1,17,28.99049377,4.896088123,329.931427,5746,1.019013643,2.199862242,3518.348545,178.2932979,23.43209986,226.5843975,808990.6742,816933.0915,1
3,3,427,38.25408936,52.85887909,219.8055725,7574,1.025180697,1.500548005,98.00101302,145.9510328,52.48748614,28.77531105,814489.6228,815929.4692,1
3,3,17,31.93515778,61.93782806,21.37062263,7439,1.8298527,2.77531743,22.45594157,280.8390238,186.5802297,332.25471,823198.6032,822979.2022,1
2,3,14,41.80937195,47.05721283,196.3895416,5978,1.497833014,1.721042871,639.7278243,559.3899251,341.4977759,575.6359458,819751.4444,814098.2699,1
2,3,369,36.21419525,41.42874908,178.0250702,7566,1.644405246,2.267617702,21.65713944,427.1430353,70.50381696,309.9401765,810245.2738,811514.1603,1
2,3,308,20.17485619,65.02016449,285.9454041,6527,0.608215928,2.610659838,25.34242968,446.0289684,63.06361906,298.8498201,808804.6929,810491.3446,1
2,3,82,14.56421566,43.10329056,119.0546036,7207,1.524511576,4.220092773,28.9431677,155.025154,41.21158171,523.9347315,812408.4706,810757.9345,1
3,3,157,24.09308624,37.07924271,163.6104584,6451,1.151210189,2.760812759,153.8331565,139.9937924,24.0495864,237.3543509,802955.6044,811436.7234,1
2,3,113,34.28686905,51.88835526,272.1210938,7122,1.226445317,1.992430568,132.4375498,147.6993594,0.385839434,229.6217623,803160.1589,810505.1975,1
2,3,212,38.05072021,48.91598892,339.2277527,6944,1.017874002,1.5078547,1709.280427,126.9220149,153.3608193,369.0183377,806180.6512,811449.4174,1
3,3,192,27.23808098,27.57836914,258.6900635,6111,1.69744277,3.02551055,57.97170967,445.5735327,72.02107235,1415.509447,803701.8281,808414.6392,1
2,3,221,29.14021683,17.21758461,95.19442749,8079,1.025167584,2.193708181,2934.162231,689.9718099,483.9936356,185.714262,809979.0171,815222.3398,1
2,3,303,23.82055855,34.50535202,149.0362396,7900,1.484965324,3.120204926,36.79511469,303.2842707,128.4727742,1103.380118,814805.3604,816063.7724,1
3,3,243,23.32879066,56.56051636,159.4439545,7759,1.461549759,3.143620491,128.133929,177.1537316,21.82221764,154.5446942,814951.6203,816080.2234,1
2,3,330,31.29024124,50.86772537,4.763640881,7586,1.111489415,2.107386351,3696.974615,518.5403814,58.66893453,65.4691918,810012.46,813346.2813,1
2,3,387,16.05287933,16.47042847,307.8749695,6525,2.560980082,5.052344799,3703.316428,494.5949645,32.27731913,50.52815556,807915.8211,814034.6437,1
3,1,321,33.84568787,30.70851517,160.2011261,7194,1.209851027,2.009024858,40.31909423,626.1488769,320.6396506,167.6774527,817749.7877,817028.6492,1
2,3,95,27.23449898,15.82409286,101.3099289,6547,0.59867686,1.927051783,28.05623677,375.5731109,32.81271697,278.8754605,808748.0452,809678.234,1
2,3,110,41.82966232,38.24271393,130.4260864,6649,1.151972175,1.373756528,17.44180415,417.1891924,71.40967028,311.3556756,808605.1345,809599.0613,1
2,3,308,34.28740692,48.86176682,321.0090027,7026,0.879891932,1.645836711,1696.211002,122.4720946,141.6123017,359.9232863,806564.8724,811602.3613,1
3,3,22,57.30966187,27.21512604,204.9047699,2526,1.706419945,0.819308758,204.0829589,547.5669958,164.413803,791.4372156,804228.5822,807188.069,1
3,3,119,38.92126465,44.61262894,90,8037,1.395639539,1.823236227,56.79524485,314.4130621,50.9526822,953.1924708,817757.4712,809454.244,1
2,3,131,52.87263489,26.80944633,173.4180603,7755,1.887770295,1.331105471,39.55274888,319.3586993,36.83472993,953.4116403,817546.236,809997.9372,1
2,3,126,38.83928299,53.20873642,147.8042603,7852,1.739284873,2.172738075,113.0759369,322.7774761,144.3441212,853.1813284,817536.9831,809995.0072,1
2,3,79,36.34275818,3.452200413,157.8336487,7414,0.955962181,1.569766521,99.34164586,285.8047569,165.6933681,810.8895338,817706.0488,810208.1639,1
2,3,234,40.99520493,30.3843708,334.1790161,7745,1.122612953,1.403115749,1952.708179,110.5346327,406.3972463,204.9645875,808191.1028,815542.2782,1
2,3,518,31.42097855,13.27038574,321.7098389,6382,0.770050943,1.7556777,3300.533714,34.34108321,108.1440738,322.7248256,809230.3223,812761.883,1
3,3,541,29.72771835,16.218853,315,6076,0.702553034,1.823175669,2966.732154,146.6818754,363.0948111,617.9375241,809269.8495,812742.2888,1
2,3,525,37.37244415,30.65001106,97.59464264,7562,1.339983225,1.87889266,2814.944513,349.135944,41.25296968,513.0131382,809200.3583,813326.665,1
2,3,525,37.37244415,30.65001106,97.59464264,7562,1.339983225,1.87889266,2758.060206,302.5594727,64.31001856,569.6505498,809201.687,813323.2104,1
2,3,262,36.88231659,55.41402817,340.3461609,7747,1.322207332,1.896668553,2842.392141,373.9897196,18.19750698,485.1270187,810233.7972,813532.1795,1
2,3,400,40.67993546,42.63171387,319.7636414,4861,1.111490726,1.414237857,179.20849,326.4273342,100.4604077,516.232363,812410.2838,813418.949,1
2,3,94,33.23293304,19.87460327,105.6422501,6946,0.840053916,1.685674787,1429.477046,166.2106882,23.59456861,328.9176891,806705.8984,815355.9784,1
3,3,23,32.75754166,45.66394806,205.559967,7672,0.821887553,1.70384109,1291.669547,345.855205,57.45912578,368.1010013,804126.9957,813322.0532,1
2,1,27,10.1171627,65.54466248,261.8699036,5369,0.925634444,4.372683048,5525.264089,950.883413,324.5257572,2182.873186,817338.6472,818973.5187,1
3,3,279,25.89504051,18.33647919,8.972625732,6486,0.540220141,1.985508561,99.07643646,10.9124427,63.17084071,545.8897221,816980.0556,816972.6326,1
2,3,145,39.40943527,67.58791351,47.48955154,6770,1.413039804,1.805836082,43.61024637,108.2341135,50.59825757,673.2909983,816170.4804,816185.7122,1
3,1,148,34.57933044,72.83668518,23.74949455,6532,1.23739028,1.981485486,93.76388615,553.7273849,257.8100814,78.12285271,816179.963,816173.2591,1
2,3,53,27.95064354,38.65805054,334.6538086,7523,1.727739096,2.995214224,742.6800789,361.5481007,167.9705773,484.3531353,819372.1136,817143.5819,1
3,3,51,30.57517242,31.56349945,340.0169067,7523,0.736609638,1.789119005,326.4744851,681.2062856,98.26680167,910.6259691,819369.0685,817148.9617,1
2,3,144,42.81539536,26.6900444,29.35775375,7792,1.533106804,1.685768962,42.31914573,293.6663127,38.03011641,269.0151662,808347.0399,810236.3744,1
2,3,155,43.9371376,36.79175186,45,7189,1.572328448,1.646547437,61.15192944,276.290563,56.57034552,250.4117022,808321.2772,810230.947,1
2,3,266,31.37625313,58.40909195,294.4439392,6476,0.768295646,1.757433057,31.38146421,317.5325137,22.64595201,283.7535694,809293.8022,810263.6802,1
2,3,156,42.25390244,45.45706558,90,7913,1.513433814,1.705442071,42.67419532,308.2987204,37.10564463,269.0352614,809530.0771,810063.8074,1
2,3,325,16.39899445,14.86136627,59.03624344,7460,2.984137297,5.430469513,30.52465637,381.4163896,47.40984718,354.0870905,810835.3756,811665.0606,1
2,3,251,38.39354706,9.96881485,350.8376465,5482,1.376757503,1.842118263,19.67513853,376.8677575,45.02404818,349.7415056,808681.0141,810847.745,1
2,3,218,42.29827499,25.99507904,356.8201599,5741,1.168416142,1.35731256,31.82656502,359.9582536,37.12106825,294.5941334,808599.1957,810883.8869,1
2,3,127,37.09666443,43.00136185,334.2900391,6935,0.983418286,1.542310357,19.39306743,356.7550074,24.86991364,280.4461236,808013.0394,809625.7754,1
2,3,62,35.41567993,56.81922531,242.5255737,7851,1.268460393,1.950415373,37.53377297,121.0170392,143.4037846,533.1278333,811745.4813,810268.2877,1
2,3,245,31.93416977,51.49731445,158.6293793,7762,1.136667132,2.082208633,186.4944921,76.66200579,77.82125308,740.9087934,812089.9517,811293.5641,1
2,3,95,23.25445175,12.09163952,130.2363586,7408,0.41825673,2.107471943,44.52590507,23.68683441,132.5500509,1038.819703,808100.5289,808698.1275,1
3,3,266,28.63089752,22.61423492,303.6900635,6108,1.004150271,2.214725494,153.857242,105.554686,35.35490831,215.4833078,803733.946,810136.0717,1
3,3,128,36.88011932,34.3278923,340.3461609,7904,0.97555387,1.550174832,155.194005,118.3246576,31.4293703,228.6975004,802529.7308,809197.4104,1
2,3,309,47.03361893,52.35845947,66.44773865,7684,1.680484295,1.53839159,1343.297527,505.3269683,232.9021068,338.3179228,806845.8833,811593.2269,1
2,3,260,27.94832611,52.95749283,87.27368927,6885,0.975602686,2.243273258,1859.715788,48.38363734,105.3435207,498.1809256,806749.6245,811846.9401,1
2,3,360,27.06573105,16.05672264,159.7751465,7253,1.631143332,2.974026918,1832.049376,48.95188101,89.79638308,455.9859473,805341.6799,810203.1323,1
2,3,268,29.1880722,28.62157822,288.4349365,6627,1.027130485,2.191745281,1788.873033,83.86967739,102.8946447,413.9692253,804858.3783,810759.4883,1
2,3,296,29.77498245,21.0072937,41.42366409,7170,0.704467654,1.821261048,1810.032172,69.6722807,102.5025291,441.5511532,804384.1006,810866.8261,1
2,3,277,30.15462875,5.477495193,325.6196594,5809,1.066354752,2.152521133,1830.915219,56.97035987,101.5125717,464.1766643,803753.9309,810131.5113,1
2,3,403,32.55394745,16.22562408,161.5650482,7794,1.160639405,2.058236361,1769.699908,97.04594618,101.3140844,371.5986008,804909.889,809545.0028,1
2,3,284,38.25151062,21.43211555,309.8055725,6652,1.02508831,1.500640392,1751.019821,115.8428903,120.2171953,361.5097217,805997.8076,810903.7702,1
2,3,164,44.77624512,40.65989304,352.6942444,7612,1.601627231,1.617248535,1742.55318,124.5053441,129.5872573,359.6542494,806479.4438,810025.8267,1
2,3,156,19.99891281,48.97145081,56.30993271,7724,0.598695636,2.62018013,1732.278191,134.387063,137.6466919,346.0989759,806691.4426,810692.757,1
2,3,105,28.98754692,55.43244553,59.93141556,7802,1.018892288,2.199983597,1718.994107,147.503698,150.1569695,334.6782016,806866.8227,810353.8658,1
2,3,343,38.07964706,23.15666008,75.06858063,7442,1.365487814,1.853388071,1708.383685,158.0981145,143.2723488,328.1744204,806802.4557,811540.8173,1
2,3,66,6.110891342,71.80062866,225,7190,1.859992146,6.328697205,1695.860752,128.7836565,143.7158549,353.5604452,806602.9019,809228.271,1
3,3,370,31.55340385,35.12094879,170.537674,6921,2.220425844,3.195674419,176.2953047,448.9734146,132.3024315,1001.416883,803037.621,808356.459,1
2,3,368,32.75537109,15.3081274,131.8201752,7306,1.168377995,2.05049777,545.2144714,209.4233295,146.6905743,493.685312,803251.7758,808806.0973,1
3,3,55,29.04096222,15.32003021,90,6902,1.021090269,2.197785616,960.9753698,140.7189426,227.45625,174.8006712,803808.6047,807675.9454,1
2,3,135,38.05038452,33.76140213,339.2277527,7348,1.017861962,1.50786674,23.4087865,74.44871819,234.0228792,951.8274669,817298.1416,810796.6427,1
2,3,148,48.10997009,71.68990326,84.80557251,8012,1.718210101,1.500665665,34.72435913,32.06953067,194.2227585,970.1832499,817415.7226,809541.2045,1
2,3,178,24.95299911,19.07877731,139.3987122,7962,0.844385087,2.374490738,45.84467091,57.25982595,184.207646,1055.322515,817310.0033,809920.6003,1
2,3,205,45.44587326,65.80383301,63.43494797,7703,1.278428912,1.24729979,12.52007936,326.36381,10.88859004,1011.558968,817279.8771,809888.1764,1
2,3,128,36.8809433,71.58390045,340.3461609,7175,1.322157383,1.896718383,7.947033312,322.2969328,8.354796206,1020.589493,817423.6858,810822.3954,1
2,3,57,31.55012321,47.8198204,350.5376892,6884,0.775111735,1.750616908,19.70139885,297.3037283,1.191619751,1065.613633,816676.3958,810989.5847,1
3,3,29,34.28725815,37.87062454,141.0090027,8117,1.226459861,1.992415905,25.3710223,209.6977622,31.25363285,1059.562231,817073.7347,811298.6327,1
2,3,63,40.40786743,36.14447021,78.02386475,7210,1.448451281,1.770424485,58.59036413,245.309094,62.60263105,1016.91347,816902.4361,811289.7683,1
2,2,32,19.99915504,31.2514267,236.3099365,7864,2.198045254,4.219503403,81.80038856,282.2776004,78.37374569,976.4799064,816177.9373,811411.2011,1
3,3,38,32.55471802,61.80609131,198.4349518,7435,0.814095497,1.711633205,130.5610904,338.1062231,123.8394681,920.4887546,816326.7965,811148.4105,1
2,3,52,29.1383419,59.12378311,84.80557251,7459,1.025090575,2.193785191,145.9390896,329.9500981,146.8418605,894.7538631,817196.4012,811042.88,1
3,2,29,33.95460129,39.45153809,12.99461651,0,1.213957191,2.004918575,1993.730181,33.74124644,70.06398515,49.06031352,819976.7471,810239.8757,1
2,3,159,28.58174133,11.70530319,256.6075134,6146,3.746578217,4.961235523,1882.14393,56.70251529,551.9321187,165.7755577,808003.0938,815576.7322,1
2,3,368,25.89435768,58.36036682,98.97262573,7276,0.886763394,2.332112312,2092.204615,159.6398198,126.0311157,446.8410091,808697.4728,815329.4309,1
2,3,394,36.34541702,25.13915253,112.1663437,6703,0.956059337,1.569669366,2191.833003,242.3583681,50.16443823,305.6819486,808675.8119,815486.6214,1
2,3,336,39.19560623,9.851654053,111.8014069,7342,1.405425668,1.813450217,2422.68477,250.807035,21.10446661,87.13120919,808817.3589,815669.6004,1
2,3,339,44.15438843,11.35381699,98.97262573,6932,1.233342648,1.292385936,2386.344525,240.0394358,62.01114552,129.509405,808809.8312,815627.73,1
2,3,364,35.24703598,35.26488876,90,6410,1.955368876,2.649801254,2357.310584,264.4082727,51.77999978,148.7617093,808779.1826,815616.1149,1
2,3,393,38.9789238,28.61419868,93.57633209,7368,1.397698045,1.82117784,2090.982994,218.5125062,71.84831508,420.7297367,808652.3428,815371.4457,1
2,3,389,33.57995224,23.34425735,81.25383759,7412,3.279247046,4.098512173,2078.771526,207.2493049,79.58801563,437.9979355,808655.2844,815351.8354,1
2,3,401,21.02700615,47.05383301,23.19858932,8005,2.732820749,4.644937992,2446.441406,267.7417344,54.12558222,404.6849264,809229.2637,815243.6828,1
2,1,79,29.72927666,22.91010475,45,7233,2.147802114,3.268298388,3809.430327,564.1920531,164.8709887,366.2843034,810242.3349,816166.9143,1
3,3,146,36.97713852,17.39877892,283.5704346,6978,0.979079425,1.546649337,719.4256958,229.4791993,43.67202756,334.3335791,813655.8739,816975.1359,1
3,3,198,34.17994308,30.36868668,311.9872131,6252,0.87585932,1.649869323,865.3214898,98.94085441,197.9798891,169.4731,813509.799,816693.034,1
3,3,206,32.87905502,11.54127693,308.6598206,6643,1.173117518,2.045758247,713.7017363,232.8677731,40.94903238,314.5896396,813519.9501,816689.4929,1
2,3,412,39.1687851,17.87287331,253.810791,6998,1.404469728,1.814406157,1024.592243,194.0322332,176.7850806,163.5353959,813848.9348,815831.1351,1
3,3,474,32.55685425,34.79654694,288.4349365,6745,0.814177752,1.711550951,978.0417552,147.5019813,223.7993944,115.798388,813947.2916,815607.6482,1
3,3,408,40.80243683,11.40149498,254.7448883,6297,1.115814686,1.409914017,978.6787682,156.2848302,225.6911031,152.5495359,813817.7984,815149.1783,1
2,3,134,33.84472656,46.2504921,250.2011261,6851,0.863241136,1.662487507,1025.696243,195.3322645,175.6841086,164.8292943,812941.1305,815063.8247,1
2,3,164,23.54105759,17.18675613,169.9920197,6544,3.774287939,5.436052322,521.2590966,194.7966986,102.3171791,702.5938245,812910.4469,815156.5136,1
2,3,150,32.26990128,47.69643021,177.7093964,6654,1.149683595,2.069192171,590.3991662,172.588983,131.642022,631.9604617,812903.1259,815128.6936,1
2,3,153,23.25691605,39.13539886,183.3664551,6629,1.458095908,3.147074223,648.7074862,169.2759501,24.12474127,419.707536,812887.3124,815136.3075,1
3,3,170,29.43719482,5.959353924,243.4349518,6366,1.037315845,2.18156004,832.7726001,340.1376787,27.34229109,394.9942266,812798.2288,815320.6764,1
3,3,269,40.23503494,5.745826244,252.6459808,7151,1.095763326,1.429965377,827.7024986,360.2282098,48.38210139,395.8807421,812978.1847,815349.5157,1
3,3,229,34.72188187,33.74601746,280.4914856,7278,1.242709637,1.976166248,858.0422732,365.0715653,34.21151464,364.7260359,812923.9694,815411.8303,1
3,3,304,39.48843002,42.40892029,297.349884,7587,1.415849805,1.80302608,837.3742598,225.660967,54.58892585,351.3611225,813125.2233,815523.7063,1
3,3,126,34.28933334,24.74392509,272.1210938,6666,1.226537704,1.992338061,320.7442899,161.2651042,162.4488593,851.3664855,812505.8061,815518.4583,1
3,3,445,45.14518738,18.32279396,231.115509,6480,1.267932296,1.257796288,293.5278785,160.5209595,176.4627875,882.2378658,813122.7802,815800.137,1
2,3,423,40.58320618,27.88509369,225,6043,1.108074665,1.417654037,355.9702643,266.4382119,69.61276069,800.6682197,813050.0378,815804.3022,1
2,3,232,38.1680069,21.66844177,312.3974304,7062,1.368663073,1.850212693,323.7375678,293.0613273,84.86951987,833.2643782,812981.0489,815496.348,1
2,3,268,29.96824074,31.83888054,203.1985931,7278,2.850610733,3.951784134,106.7744318,392.6094645,98.99256728,1051.365701,812970.5803,815623.6488,1
2,3,384,40.80276489,27.83315277,164.7448883,5774,1.462399602,1.756476164,8.699865614,349.3532057,10.67622063,1164.634752,812933.4751,815774.3183,1
2,3,261,36.34548187,31.59653473,202.1663513,7408,1.302635312,1.916240573,5.76495565,353.0779675,10.46083051,1165.264205,812872.736,815610.9762,1
3,3,255,34.28937531,51.26078796,177.8789063,7408,0.879965663,1.64576304,75.53902931,646.317058,51.17054607,835.2902414,812856.8843,815607.3181,1
3,3,367,30.48269463,18.75013542,239.0362396,6575,1.079494476,2.139381409,15.03063679,770.1163206,30.78077138,959.4187864,812891.8214,815754.3824,1
3,3,391,41.39663696,5.542873859,203.6293793,6221,1.136750102,1.388978601,7.098444516,785.2583794,66.30544196,1017.560907,812896.1776,815798.6317,1
2,3,372,34.43494415,37.88008118,186.3401947,6140,1.231992245,1.98688364,248.4352377,739.2472138,243.9010825,1300.155439,812860.182,815780.9778,1
2,3,197,32.27010727,4.954069614,267.7093811,5692,0.803117931,1.722610712,240.3128596,695.3216351,191.1877826,1225.85773,812633.3392,815563.9011,1
2,3,194,30.15711784,24.30088043,272.489563,5692,0.719881177,1.805847526,177.1312914,502.4953154,165.0698008,1461.610802,812629.6745,815553.8842,1
2,3,187,26.60863495,49.25340271,310.9143677,6075,0.918191314,2.300684452,128.3441347,584.5055997,140.0288206,1261.134887,812610.8621,815541.424,1
2,3,150,31.55225945,50.33974075,279.4623108,6412,1.121768832,2.097106934,270.8884006,621.6996983,89.68234811,1126.137554,812542.2092,815526.0321,1
3,3,140,36.05318832,37.31997681,236.3099365,6326,0.945357621,1.580371022,233.9195475,657.083678,108.8950761,1135.581938,812537.0786,815494.271,1
3,3,116,27.23700333,36.35485077,281.3099365,6976,2.043970108,3.372130394,294.1634247,604.8186098,99.25545859,1135.163762,812487.2381,815505.5095,1
2,3,186,42.30086899,17.19902611,340.559967,7461,1.168507099,1.357221484,370.7265012,434.082572,121.1929489,563.589645,812482.4703,815815.3873,1
2,3,176,39.61999512,35.94707489,322.4313965,5905,1.420526624,1.798349261,376.5510282,427.104601,130.0301608,571.5738407,812495.8409,815966.8489,1
3,3,192,45.16334152,39.27217102,287.5255737,5896,1.615139484,1.603736281,49.05082974,767.7146216,147.2515229,709.6788899,812556.8379,815993.6058,1
2,3,177,29.43750572,58.87961197,280.3048401,6927,1.037328482,2.181547403,431.0097721,304.7879327,340.5762904,498.9830919,812542.3042,816005.8365,1
